GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
2025-03-08,0,3,3,COL
2025-03-10,0,0,0,UTA
2025-03-13,0,0,0,FLA
2025-03-15,1,0,1,OTT
2025-03-17,2,1,3,CGY
2025-03-19,1,0,1,COL
2025-03-20,0,0,0,NYR
2025-03-22,0,2,2,NSH
2025-03-25,0,1,1,PHI
2025-03-27,1,1,2,SJS
2025-03-29,1,1,2,LAK
2025-03-30,0,0,0,ANA
2025-04-02,0,1,1,FLA
2025-04-05,1,1,2,CBJ
2025-04-08,0,0,0,FLA
2025-04-09,0,3,3,TBL
2025-04-12,0,0,0,MTL
2025-04-13,1,0,1,CAR
2025-04-15,1,1,2,BUF
2025-04-17,1,0,1,DET
2025-10-08,1,0,1,MTL
2025-10-11,0,0,0,DET
2025-10-13,0,1,1,DET
2025-10-14,2,0,2,NSH
2025-10-16,1,0,1,NYR
2025-10-18,0,1,1,SEA
2025-10-21,0,0,0,NJD
2025-10-24,1,0,1,BUF
2025-10-25,0,1,1,BUF
2025-10-28,0,0,0,CGY
2025-10-29,0,0,0,CBJ
2025-11-01,1,0,1,PHI
2025-11-03,1,1,2,PIT
2025-11-05,1,0,1,UTA
2025-11-08,0,0,0,BOS
2025-11-09,1,1,2,CAR
2025-11-11,0,0,0,BOS
2025-11-26,0,0,0,CBJ
2025-11-28,0,1,1,WSH
2025-11-29,1,1,2,PIT
2025-12-02,0,1,1,FLA
